Loan_ID,Age,Gender,Marital_Status,Employment_Type,Annual_Income,Loan_Amount,Loan_Term,Credit_Score,Debt_to_Income_Ratio,Loan_Status,Loan_Status_Numeric
L4870,27,Female,Divorced,Salaried,20000.0,48764.96,12,685,0.5242953191974005,Rejected,0
L4871,36,Male,Divorced,Self-employed,77371.01,112036.52,48,715,0.5021828079567576,Rejected,0
L4872,65,Male,Single,Salaried,26728.19,36048.5,12,614,0.52705949141057,Approved,1
L4873,47,Female,Married,Unemployed,21478.08,13515.48,24,714,0.5241909328935064,Approved,1
L4874,43,Male,Single,Salaried,31512.65,60379.63,48,657,0.5093486336899496,Rejected,0
L4875,44,Male,Single,Salaried,90922.43,143843.89,36,605,0.5235821800567154,Approved,1
L4876,29,Male,Divorced,Salaried,35719.16,86884.8,48,719,0.4654694905157323,Approved,1
L4877,55,Male,Divorced,Salaried,20000.0,15105.17,12,637,0.4631605976605875,Approved,1
L4878,40,Male,Divorced,Unemployed,60612.81,77711.57,12,631,0.4832608271127953,Rejected,0
L4879,57,Male,Married,Salaried,112291.09,113198.53,24,648,0.5285895658473269,Approved,1
L4880,62,Female,Divorced,Salaried,56360.09,103435.68,24,713,0.5110643569349845,Approved,1
L4881,37,Male,Married,Salaried,121695.82,78297.49,60,684,0.5130324110911685,Rejected,0
L4882,51,Female,Married,Self-employed,32279.24,80221.18,12,693,0.4760074109821921,Approved,1
L4883,28,Male,Married,Self-employed,20000.0,38572.2,12,618,0.46167925708328816,Rejected,0
L4884,35,Male,Divorced,Salaried,27972.31,35315.81,12,556,0.48891645057269645,Approved,1
L4885,51,Male,Divorced,Self-employed,78528.9,97113.14,36,694,0.47841159172327,Approved,1
L4886,50,Female,Married,Unemployed,68536.63,100131.73,36,669,0.4960595795949932,Rejected,0
L4887,40,Female,Married,Salaried,34168.66,64774.75,36,597,0.49842005557051366,Approved,1
L4888,59,Female,Divorced,Salaried,135784.16,228520.05,48,645,0.5075635016112482,Rejected,0
L4889,32,Male,Single,Salaried,31055.27,45590.53,12,701,0.4759578563357649,Approved,1
L4890,37,Female,Married,Salaried,20000.0,17816.33,12,616,0.5451883436878024,Rejected,0
L4891,62,Female,Single,Salaried,33540.41,28428.26,36,600,0.4887415167809382,Approved,1
L4892,50,Male,Single,Self-employed,59044.41,137665.1,48,659,0.5193683125573902,Rejected,0
L4893,49,Male,Divorced,Salaried,143941.43,230780.52,60,630,0.4996579200821788,Approved,1
L4894,39,Male,Married,Self-employed,23580.26,39138.81,24,640,0.4998843350883841,Approved,1
L4895,31,Female,Married,Salaried,58016.51,79228.47,36,717,0.5084370837656179,Approved,1
L4896,54,Male,Married,Self-employed,27963.37,53584.82,12,596,0.5068423736578024,Rejected,0
L4897,27,Female,Married,Salaried,20000.0,42063.67,12,577,0.48027878343326424,Rejected,0
L4898,64,Male,Single,Unemployed,45065.43,59598.12,24,597,0.5248370434345477,Rejected,0
L4899,54,Male,Divorced,Self-employed,44906.41,27179.38,12,694,0.5332576502123536,Rejected,0
L4900,40,Male,Single,Salaried,50778.87,51023.87,48,626,0.5306823276651981,Rejected,0
L4901,58,Male,Divorced,Salaried,20000.0,42864.82,24,677,0.5235063460282481,Approved,1
L4902,44,Male,Divorced,Unemployed,20000.0,32408.14,36,604,0.49109006107159964,Rejected,0
L4903,30,Male,Married,Salaried,20000.0,45251.35,12,617,0.48041120550717664,Rejected,0
L4904,52,Female,Married,Self-employed,68622.95,86705.4,36,596,0.4539198303758256,Rejected,0
L4905,35,Male,Single,Salaried,20000.0,22598.63,36,673,0.5271350659199576,Rejected,0
L4906,57,Male,Married,Self-employed,42444.01,21342.66,12,745,0.5142185996213436,Approved,1
L4907,40,Male,Single,Unemployed,25324.93,21789.99,12,676,0.5096797614860592,Rejected,0
L4908,23,Male,Married,Salaried,72123.12,84407.11,48,634,0.4954346060130935,Rejected,0
L4909,57,Male,Single,Salaried,62432.06,41136.9,24,724,0.46473607115746146,Approved,1
L4910,60,Male,Single,Salaried,40474.64,69179.13,24,642,0.5133512245236462,Rejected,0
L4911,28,Male,Married,Salaried,87769.03,217617.26,36,646,0.4829497670699049,Rejected,0
L4912,60,Male,Single,Self-employed,20000.0,12328.43,36,702,0.49638437692368603,Approved,1
L4913,64,Female,Married,Salaried,42301.19,54304.22,12,680,0.4896752224478425,Approved,1
L4914,43,Male,Married,Salaried,24047.46,31265.68,36,549,0.5096650213828104,Rejected,0
L4915,60,Male,Single,Salaried,41032.51,26246.91,24,661,0.4692220238571246,Approved,1
L4916,31,Male,Married,Salaried,21583.27,18797.01,24,619,0.5165288935114467,Approved,1
L4917,28,Male,Divorced,Self-employed,49844.87,70066.43,36,628,0.48145224788878155,Approved,1
L4918,49,Female,Married,Salaried,20000.0,48222.7,12,660,0.5004653339712998,Rejected,0
L4919,50,Male,Single,Self-employed,20000.0,32807.09,24,697,0.5282317232744373,Approved,1
L4920,30,Male,Single,Salaried,20000.0,13993.74,36,608,0.4854728349979325,Rejected,0
L4921,59,Female,Married,Salaried,42157.93,83655.92,12,697,0.4746201465822537,Rejected,0
L4922,48,Male,Married,Salaried,20000.0,44291.52,12,569,0.5083484139578608,Rejected,0
L4923,56,Female,Single,Salaried,26260.36,55576.24,48,573,0.5498465388829723,Rejected,0
L4924,33,Female,Married,Salaried,102851.44,219759.28,48,686,0.519527764200796,Approved,1
L4925,52,Male,Married,Salaried,45182.63,95945.64,36,647,0.4905867002739928,Approved,1
L4926,56,Male,Single,Salaried,49760.12,47053.47,12,729,0.5075504145494187,Rejected,0
L4927,57,Male,Married,Salaried,38761.67,65442.17,36,638,0.5129048354983918,Approved,1
L4928,46,Male,Single,Salaried,20000.0,16504.84,36,683,0.5050181994235012,Approved,1
L4929,42,Male,Divorced,Self-employed,100874.31,116683.94,12,757,0.4974283002510971,Approved,1
L4930,24,Male,Married,Self-employed,99280.98,132495.21,24,694,0.5027878447301013,Rejected,0
L4931,51,Female,Married,Salaried,48763.15,66505.72,36,618,0.5012968833147604,Rejected,0
L4932,38,Male,Married,Salaried,40327.43,55480.97,48,728,0.5023873745313034,Approved,1
L4933,58,Female,Single,Salaried,20000.0,41340.47,12,734,0.5012117401851102,Approved,1
L4934,44,Female,Married,Self-employed,34606.31,60227.77,48,643,0.5348519912655725,Rejected,0
L4935,43,Female,Married,Self-employed,36761.44,65566.19,12,706,0.5119993774308476,Approved,1
L4936,42,Male,Married,Salaried,20000.0,40746.43,12,724,0.5074815286880241,Approved,1
L4937,22,Male,Married,Salaried,33076.67,30226.2,12,668,0.5255624031704642,Approved,1
L4938,51,Female,Single,Unemployed,101550.48,145100.48,48,650,0.498580073382597,Rejected,0
L4939,31,Female,Married,Salaried,46558.42,102911.18,36,643,0.49790774757161704,Rejected,0
L4940,48,Female,Married,Salaried,30840.43,58948.6,24,642,0.4903714363358209,Approved,1
L4941,52,Female,Married,Salaried,41009.28,92688.77,36,599,0.5082359981911251,Rejected,0
L4942,25,Male,Married,Salaried,48088.89,67634.34,48,607,0.4971564207572606,Rejected,0
L4943,58,Male,Married,Salaried,20000.0,40635.18,24,635,0.5339042660810707,Approved,1
L4944,30,Male,Married,Salaried,66825.9,68962.4,36,699,0.5163403661962298,Approved,1
L4945,60,Female,Married,Self-employed,88384.13,197589.75,36,743,0.5167395714602311,Approved,1
L4946,44,Male,Single,Salaried,86032.69,94065.32,36,684,0.5738230888021472,Rejected,0
L4947,55,Female,Married,Unemployed,67970.75,80286.96,48,652,0.48174458811833126,Rejected,0
L4948,64,Female,Single,Salaried,26070.19,50454.38,36,617,0.47710413385115613,Approved,1
L4949,43,Female,Married,Salaried,20000.0,39910.35,12,576,0.5345636429147113,Rejected,0
L4950,37,Male,Single,Salaried,76653.22,46390.9,36,692,0.4624250317601525,Approved,1
L4951,21,Male,Married,Salaried,23314.28,18659.4,60,673,0.4778761111223707,Rejected,0
L4952,51,Female,Divorced,Unemployed,46213.37,46186.72,12,708,0.48269879617753486,Approved,1
L4953,51,Male,Single,Salaried,20000.0,49994.64,24,651,0.5176324155813828,Approved,1
L4954,62,Male,Married,Self-employed,20000.0,42897.8,12,631,0.490839764398965,Rejected,0
L4955,62,Male,Married,Salaried,93152.5,179793.14,36,639,0.4922822246744481,Rejected,0
L4956,54,Male,Single,Self-employed,130613.57,316982.78,48,623,0.528267735109488,Approved,1
L4957,29,Male,Divorced,Salaried,20000.0,37487.78,60,583,0.5306329965115486,Rejected,0
L4958,42,Female,Married,Self-employed,20000.0,37665.78,36,694,0.5337916134595562,Approved,1
L4959,33,Female,Married,Salaried,101834.04,233847.37,36,661,0.48621507032745953,Approved,1
L4960,45,Female,Married,Unemployed,20000.0,22078.26,12,727,0.4723006267373012,Rejected,0
L4961,38,Male,Married,Self-employed,25342.1,12760.18,24,665,0.5150248940214508,Rejected,0
L4962,32,Female,Married,Salaried,32130.27,62008.0,36,568,0.4711852129798861,Rejected,0
L4963,60,Female,Married,Unemployed,73667.0,59834.31,36,649,0.5051861396956331,Rejected,0
L4964,37,Female,Married,Salaried,95829.59,102967.01,36,629,0.5108896451148668,Rejected,0
L4965,35,Female,Married,Unemployed,95793.05,205476.98,48,613,0.5116673396802947,Rejected,0
L4966,62,Female,Single,Self-employed,56327.46,115799.69,36,562,0.5326326824794894,Rejected,0
L4967,35,Male,Single,Salaried,57337.0,83112.74,12,586,0.4621803090950935,Rejected,0
L4968,35,Female,Married,Salaried,63218.0,44800.98,12,745,0.5236215827986176,Approved,1
L4969,59,Male,Divorced,Self-employed,20000.0,21932.39,12,598,0.5360828103285147,Approved,1
L4970,33,Male,Married,Self-employed,51467.18,74681.82,12,656,0.5003263154845005,Approved,1
L4971,37,Female,Married,Salaried,20000.0,40727.15,36,611,0.4528376980721386,Approved,1
L4972,52,Male,Single,Salaried,46627.44,115143.0,24,562,0.5124591214670966,Approved,1
L4973,29,Male,Single,Salaried,20000.0,35023.31,12,633,0.5308569606746348,Approved,1
L4974,60,Female,Divorced,Unemployed,20000.0,12134.5,36,680,0.4968336074592527,Rejected,0
L4975,40,Female,Married,Salaried,20000.0,18845.26,60,623,0.4787414323485322,Rejected,0
L4976,46,Male,Married,Unemployed,20000.0,20381.41,12,760,0.49940238967630174,Rejected,0
L4977,47,Female,Single,Salaried,20000.0,35377.46,36,596,0.5031378973681306,Rejected,0
L4978,41,Male,Married,Salaried,46647.26,25042.59,12,658,0.5132991578599948,Approved,1
L4979,38,Male,Married,Salaried,49063.54,74238.89,36,567,0.48316486925906393,Rejected,0
L4980,33,Male,Single,Unemployed,31925.61,79540.71,36,662,0.490987476475217,Rejected,0
L4981,36,Male,Married,Salaried,24004.19,48905.01,24,715,0.4677867305810618,Approved,1
L4982,29,Male,Married,Salaried,22205.6,45271.46,36,675,0.4930392906812367,Rejected,0
L4983,32,Male,Married,Self-employed,20000.0,39815.37,12,522,0.5009584720665776,Rejected,0
L4984,64,Female,Married,Self-employed,44500.75,83073.81,36,681,0.5272300256980453,Rejected,0
L4985,58,Female,Married,Self-employed,186343.14,204368.98,48,626,0.5309749521351359,Rejected,0
L4986,39,Female,Married,Unemployed,63697.91,131587.95,48,608,0.4887788160151818,Rejected,0
L4987,27,Female,Married,Unemployed,46669.05,83620.29,12,677,0.5025747984553628,Rejected,0
L4988,55,Male,Divorced,Self-employed,32914.49,31525.7,24,686,0.48025085468281503,Approved,1
L4989,38,Female,Married,Salaried,39029.7,95935.0,36,655,0.47566265668593016,Rejected,0
L4990,36,Female,Divorced,Salaried,37717.21,93125.65,36,657,0.5098198995486353,Approved,1
L4991,59,Male,Married,Salaried,56422.48,70405.35,24,707,0.47877841033396357,Approved,1
L4992,24,Male,Married,Self-employed,33556.77,67327.18,60,712,0.5213324626776668,Approved,1
L4993,45,Female,Married,Salaried,20000.0,37254.68,12,650,0.4617523275443758,Rejected,0
L4994,52,Female,Married,Self-employed,26955.28,44956.57,36,696,0.5186051263512681,Rejected,0
L4995,60,Female,Single,Salaried,44955.87,38738.66,12,687,0.534269356887846,Approved,1
L4996,33,Male,Married,Unemployed,47640.6,68397.34,36,779,0.5016043749880018,Rejected,0
L4997,65,Male,Single,Salaried,52177.31,102260.38,60,602,0.49747384918242327,Rejected,0
L4998,37,Male,Married,Self-employed,86026.16,213059.0,48,734,0.544469504344848,Approved,1
L4999,57,Female,Single,Salaried,22847.4,39462.73,36,637,0.48992688391975875,Rejected,0
L5000,26,Male,Single,Unemployed,28484.53,57093.6,12,769,0.5104410457298972,Rejected,0
L5001,39,Male,Married,Salaried,20000.0,46555.66,24,641,0.4679718668100743,Approved,1
L5002,33,Male,Divorced,Salaried,51853.67,89580.51,24,681,0.5164266945317794,Approved,1
L5003,46,Female,Single,Salaried,20000.0,40580.83,24,655,0.5374348766748106,Rejected,0
L5004,34,Male,Divorced,Salaried,20000.0,28322.49,12,637,0.5111077676394932,Approved,1
L5005,51,Male,Married,Salaried,65159.83,70619.1,36,589,0.5283855501313415,Rejected,0
L5006,24,Female,Divorced,Unemployed,33671.99,50039.23,36,649,0.4929807572136408,Rejected,0
L5007,59,Female,Divorced,Salaried,36516.5,24755.21,36,642,0.4806619161879302,Rejected,0
L5008,28,Male,Single,Salaried,60117.76,141877.57,36,638,0.4738684913693063,Rejected,0
L5009,45,Male,Single,Salaried,92680.38,103881.51,36,614,0.4702015108512997,Approved,1
L5010,33,Female,Divorced,Salaried,20000.0,28441.3,12,662,0.4943970690202019,Rejected,0
L5011,52,Male,Divorced,Unemployed,27468.76,49629.39,24,649,0.4598050264450418,Rejected,0
L5012,58,Female,Single,Salaried,30232.6,45620.66,12,673,0.516901380757209,Approved,1
L5013,58,Female,Married,Self-employed,91159.32,97135.76,12,683,0.5238401086238087,Approved,1
L5014,48,Male,Divorced,Self-employed,25751.95,63570.83,60,652,0.478211440135828,Rejected,0
L5015,50,Female,Married,Self-employed,70764.44,155440.29,48,746,0.49832238832819264,Rejected,0
L5016,23,Female,Married,Salaried,83050.73,58598.53,60,637,0.4853359613544209,Approved,1
L5017,48,Male,Divorced,Self-employed,26608.25,32855.28,24,610,0.5283098753675937,Rejected,0
L5018,23,Male,Divorced,Salaried,20000.0,17771.72,36,670,0.5093093333607462,Rejected,0
L5019,65,Female,Divorced,Salaried,20000.0,29146.9,24,663,0.5089764729342376,Approved,1
L5020,54,Male,Single,Salaried,26122.46,23969.75,12,707,0.503615719569649,Rejected,0
L5021,36,Female,Married,Salaried,20076.89,22577.4,60,638,0.4923280258962076,Approved,1
L5022,42,Female,Divorced,Unemployed,57144.51,88105.25,12,619,0.5104033079109456,Rejected,0
L5023,52,Male,Married,Salaried,91269.56,71935.9,24,619,0.5247842134875125,Rejected,0
L5024,58,Female,Single,Self-employed,52530.32,116716.57,48,682,0.48809938416547977,Rejected,0
L5025,28,Female,Single,Salaried,37032.09,45375.45,12,663,0.501171202079949,Rejected,0
L5026,28,Male,Married,Unemployed,34721.86,80853.31,36,710,0.5171490625380263,Rejected,0
L5027,26,Male,Married,Salaried,55928.81,31330.23,48,688,0.48557121259885566,Rejected,0
L5028,34,Female,Married,Unemployed,20000.0,40868.02,12,618,0.5099440525756351,Approved,1
L5029,52,Male,Single,Self-employed,82226.17,183356.34,36,654,0.5378815990114033,Approved,1
L5030,55,Male,Married,Salaried,56163.97,138676.72,48,601,0.4829747658860735,Rejected,0
L5031,30,Female,Married,Self-employed,35013.06,26740.87,12,633,0.49672797185091117,Rejected,0
L5032,23,Female,Single,Self-employed,88095.85,120470.89,12,594,0.4923867027175321,Approved,1
L5033,32,Female,Single,Salaried,66374.35,134117.17,48,585,0.5119552382184936,Rejected,0
L5034,51,Male,Married,Salaried,37491.14,57253.37,48,751,0.5158323864244568,Rejected,0
L5035,49,Male,Single,Self-employed,22561.47,48317.21,24,626,0.5031305308482983,Approved,1
L5036,25,Male,Married,Salaried,104983.78,259079.7,12,675,0.4819715582957984,Approved,1
L5037,45,Female,Married,Salaried,40074.04,80680.77,36,699,0.49051347249995864,Approved,1
L5038,61,Female,Married,Salaried,115467.34,229130.77,60,673,0.4943705512053545,Approved,1
L5039,51,Male,Single,Self-employed,22526.39,36848.48,24,592,0.4661449671443181,Approved,1
L5040,41,Male,Married,Salaried,24474.8,34908.97,12,756,0.4992394901660851,Approved,1
L5041,40,Female,Married,Self-employed,40405.59,87681.97,12,628,0.4887300702556637,Rejected,0
L5042,59,Male,Married,Self-employed,67958.06,65630.81,48,663,0.5153259708516008,Rejected,0
L5043,42,Male,Divorced,Salaried,20360.85,45260.21,12,643,0.5250354684087725,Rejected,0
L5044,24,Female,Divorced,Salaried,20000.0,43494.16,60,658,0.5059791526803675,Rejected,0
L5045,33,Male,Married,Self-employed,20000.0,39487.52,12,711,0.5255812237759685,Rejected,0
L5046,65,Female,Married,Unemployed,20000.0,37835.38,12,630,0.5283026309463024,Rejected,0
L5047,62,Female,Divorced,Salaried,24921.0,12863.31,24,626,0.5037916135038533,Approved,1
L5048,40,Male,Married,Unemployed,58471.64,145058.74,36,691,0.4634997924153684,Rejected,0
L5049,33,Male,Married,Salaried,38555.46,49498.45,60,650,0.5044154189561991,Rejected,0
L5050,37,Male,Married,Salaried,49357.24,62172.73,24,682,0.48582273192678604,Rejected,0
L5051,56,Female,Divorced,Salaried,20000.0,49534.91,24,674,0.4697634133085241,Rejected,0
L5052,53,Male,Single,Salaried,42471.03,41782.08,24,622,0.5006857132670653,Approved,1
L5053,21,Female,Married,Salaried,70933.17,170683.9,12,636,0.5111384744672585,Approved,1
L5054,35,Female,Married,Self-employed,25586.66,32504.87,36,667,0.48800736565884356,Approved,1
L5055,33,Female,Divorced,Unemployed,116955.69,81444.49,36,688,0.507788184086968,Rejected,0
L5056,37,Male,Married,Unemployed,20000.0,30922.91,36,657,0.479333097344967,Rejected,0
L5057,44,Female,Single,Salaried,20000.0,38249.21,24,714,0.48840634885132567,Rejected,0
L5058,28,Female,Married,Salaried,41489.33,71283.1,60,646,0.5008545856931312,Rejected,0
L5059,47,Male,Single,Salaried,36287.07,87246.51,36,660,0.5388446123334988,Rejected,0
L5060,65,Male,Married,Salaried,31879.99,40405.97,24,631,0.5302737981642681,Approved,1
L5061,43,Male,Single,Salaried,20000.0,27680.18,12,651,0.4834643613562138,Rejected,0
L5062,28,Male,Married,Salaried,86167.33,85466.13,24,617,0.49244125222259544,Approved,1
L5063,28,Female,Married,Self-employed,20000.0,33113.61,36,582,0.4940602144490538,Rejected,0
L5064,46,Male,Married,Salaried,25381.27,60389.48,48,633,0.5126690178984613,Rejected,0
L5065,33,Female,Divorced,Self-employed,20692.81,24649.88,24,732,0.5340829792782561,Approved,1
L5066,59,Female,Married,Unemployed,77905.04,56864.24,24,628,0.48493452254870034,Rejected,0
L5067,57,Female,Married,Salaried,20000.0,24644.85,12,654,0.4730888963339722,Approved,1
L5068,48,Female,Single,Self-employed,25036.2,56742.01,24,652,0.5215145069440708,Rejected,0
L5069,45,Male,Single,Salaried,49596.61,114089.32,36,611,0.4796730480051567,Rejected,0
L5070,36,Female,Single,Salaried,28136.29,20931.21,36,623,0.4938262387356777,Rejected,0
L5071,22,Male,Married,Salaried,34663.84,70335.01,12,657,0.47635685521665716,Rejected,0
L5072,38,Male,Married,Salaried,54378.42,42593.71,12,607,0.49000201530526327,Approved,1
L5073,37,Male,Single,Salaried,45331.16,102849.43,12,593,0.5120980915840128,Rejected,0
L5074,50,Female,Married,Salaried,46466.82,67395.87,36,620,0.5199674651369509,Rejected,0
L5075,59,Female,Divorced,Self-employed,34956.61,80313.93,48,617,0.5243894711819511,Rejected,0
L5076,33,Male,Single,Self-employed,25083.01,16278.72,24,589,0.48389785864699175,Rejected,0
L5077,52,Male,Married,Self-employed,36343.69,23724.88,12,692,0.49101037075235354,Approved,1
L5078,49,Female,Married,Self-employed,23828.86,56490.34,12,728,0.4981586018768449,Rejected,0
L5079,50,Male,Married,Salaried,20000.0,40893.67,12,614,0.4990566509819334,Rejected,0
L5080,38,Male,Single,Salaried,21156.86,16736.64,36,698,0.5058161966309065,Rejected,0
L5081,33,Female,Married,Salaried,55108.81,125702.45,12,684,0.5077253460636689,Approved,1
L5082,63,Male,Divorced,Salaried,37822.98,83496.89,48,668,0.5382235041092092,Rejected,0
L5083,41,Male,Married,Salaried,20000.0,31511.38,36,669,0.5120526755270317,Approved,1
L5084,50,Male,Married,Self-employed,36334.97,30162.55,36,697,0.4812374180747897,Rejected,0
L5085,41,Male,Married,Salaried,59165.96,79570.68,36,560,0.5180967650507712,Rejected,0
