Loan_ID,Age,Gender,Marital_Status,Employment_Type,Annual_Income,Loan_Amount,Loan_Term,Credit_Score,Debt_to_Income_Ratio,Loan_Status
L5224,23,Male,Single,Salaried,20000.0,24124.87,12,680,0.5,Approved
L5225,41,Female,Divorced,Salaried,24036.9,46414.84,48,643,0.5,Approved
L5226,45,Male,Married,Salaried,26738.39,40280.19,60,601,0.5,Rejected
L5227,40,Female,Married,Salaried,20000.0,13087.73,24,687,0.5,Approved
L5228,42,Female,Married,Salaried,57691.52,133794.42,36,709,0.5,Rejected
L5229,41,Female,Divorced,Salaried,33304.45,76468.33,36,601,0.5,Rejected
L5230,53,Female,Married,Self-employed,70539.69,95278.86,24,650,0.5,Rejected
L5231,58,Male,Married,Self-employed,46734.91,24653.21,24,679,0.48,Rejected
L5232,35,Female,Divorced,Self-employed,74222.64,46055.37,12,650,0.5,Rejected
L5233,35,Female,Divorced,Salaried,48699.76,72231.2,36,627,0.5,Rejected
L5234,45,Female,Divorced,Salaried,79190.19,52491.77,12,650,0.5,Approved
L5235,41,Male,Married,Salaried,24995.54,34655.16,60,608,0.5,Approved
L5236,44,Female,Divorced,Salaried,67591.99,59446.85,36,532,0.5,Rejected
L5237,25,Male,Single,Salaried,28141.41,59236.08,48,605,0.5,Rejected
L5238,26,Male,Single,Self-employed,53494.98,66074.2,36,687,0.5,Rejected
L5239,63,Female,Married,Self-employed,53640.92,67425.4,36,589,0.5,Rejected
L5240,64,Female,Single,Salaried,86547.91,47590.04,36,668,0.5,Rejected
L5241,43,Male,Married,Unemployed,46143.15,83405.05,36,671,0.5,Rejected
L5242,24,Female,Married,Self-employed,103646.1,212156.21,60,773,0.5,Approved
L5243,47,Male,Single,Self-employed,117405.85,120570.17,48,650,0.5,Approved
L5244,38,Male,Married,Salaried,25759.12,44655.8,12,704,0.5,Approved
L5245,41,Male,Married,Unemployed,123730.1,221945.9,60,670,0.5,Rejected
L5246,48,Male,Married,Salaried,36784.93,64716.87,36,558,0.5,Rejected
L5247,55,Female,Single,Salaried,136347.04,258597.67,48,615,0.5,Approved
L5248,42,Male,Married,Self-employed,113641.47,235235.13,60,662,0.5,Rejected
L5249,60,Male,Single,Salaried,130867.05,263841.06,36,746,0.5,Approved
L5250,43,Male,Single,Unemployed,149950.68,247128.49,60,691,0.5,Rejected
L5251,23,Male,Single,Self-employed,43525.73,103493.31,24,637,0.5,Approved
L5252,60,Female,Married,Salaried,28117.18,57947.25,24,664,0.5,Approved
L5253,30,Male,Single,Salaried,21878.66,49920.89,36,612,0.5,Approved
L5254,45,Male,Married,Salaried,53797.28,81537.95,36,646,0.5,Approved
L5255,28,Female,Married,Salaried,47537.94,90367.39,48,593,0.5,Rejected
L5256,31,Male,Single,Salaried,40943.28,91146.29,12,654,0.5,Rejected
L5257,25,Female,Divorced,Salaried,33691.0,53216.56,48,692,0.5,Approved
L5258,65,Male,Married,Salaried,21721.98,48832.33,12,720,0.5,Approved
L5259,57,Male,Single,Self-employed,74690.18,145680.84,48,784,0.5,Approved
L5260,65,Female,Divorced,Salaried,57306.87,115047.25,24,761,0.5,Approved
L5261,58,Female,Divorced,Self-employed,42273.66,99541.24,24,596,0.5,Rejected
L5262,49,Male,Married,Salaried,36574.06,42447.71,24,751,0.5,Approved
L5263,25,Female,Single,Salaried,115653.71,195377.55,60,702,0.5,Rejected
L5264,29,Female,Married,Self-employed,183523.92,191841.27,48,713,0.5,Approved
L5265,22,Male,Single,Salaried,27533.25,42906.92,12,710,0.5,Approved
L5266,21,Male,Married,Self-employed,22032.97,30566.29,24,601,0.5,Approved
L5267,60,Male,Single,Self-employed,20000.0,28296.92,12,696,0.5,Approved
L5268,50,Male,Divorced,Self-employed,46827.51,42948.06,48,561,0.5,Rejected
L5269,31,Male,Divorced,Salaried,33800.27,59184.33,12,615,0.5,Rejected
L5270,48,Female,Divorced,Self-employed,36164.11,75624.81,48,596,0.5,Approved
L5271,64,Male,Married,Self-employed,81505.51,84546.95,48,732,0.5,Rejected
L5272,32,Female,Married,Salaried,96258.56,71987.17,12,705,0.5,Approved
L5273,59,Male,Single,Self-employed,67336.81,68058.57,24,638,0.5,Rejected
L5274,46,Male,Single,Salaried,78618.14,158058.72,48,656,0.5,Approved
L5275,33,Female,Married,Salaried,20000.0,12536.2,36,693,0.5,Approved
L5276,28,Male,Married,Salaried,27644.68,47980.2,12,683,0.5,Approved
L5277,48,Male,Divorced,Salaried,76859.39,164449.66,48,700,0.5,Approved
L5278,50,Male,Divorced,Salaried,20000.0,42066.2,24,558,0.5,Rejected
L5279,29,Female,Married,Salaried,25368.07,62787.87,12,617,0.5,Approved
L5280,59,Male,Married,Salaried,33867.36,70443.22,24,609,0.5,Rejected
L5281,51,Male,Single,Salaried,54879.12,42238.82,48,585,0.5,Rejected
L5282,41,Female,Divorced,Unemployed,104540.99,124847.4,60,628,0.5,Rejected
L5283,54,Female,Single,Salaried,30223.38,28227.53,24,669,0.5,Approved
L5284,51,Male,Divorced,Self-employed,20000.0,25055.21,24,567,0.5,Rejected
L5285,45,Male,Single,Salaried,20000.0,35476.61,36,577,0.5,Rejected
L5286,32,Female,Divorced,Self-employed,20000.0,21593.3,12,698,0.5,Rejected
L5287,21,Female,Single,Salaried,97043.31,73513.89,12,652,0.5,Approved
L5288,42,Male,Divorced,Salaried,99198.35,191294.71,48,616,0.5,Approved
L5289,60,Male,Divorced,Unemployed,25617.77,18813.46,12,679,0.5,Rejected
L5290,57,Female,Married,Self-employed,32449.67,77743.15,36,625,0.5,Rejected
L5291,21,Female,Married,Self-employed,36195.45,62877.08,36,677,0.5,Rejected
L5292,21,Female,Divorced,Salaried,34623.52,70244.69,12,629,0.5,Rejected
L5293,62,Male,Married,Self-employed,57993.87,124603.42,36,658,0.5,Rejected
L5294,62,Male,Married,Salaried,91308.65,163079.34,36,694,0.5,Approved
L5295,41,Female,Divorced,Salaried,20000.0,38079.9,12,653,0.5,Approved
L5296,35,Male,Divorced,Salaried,60698.49,126295.12,36,657,0.5,Approved
L5297,37,Male,Married,Salaried,20000.0,28163.67,24,712,0.5,Approved
L5298,42,Male,Married,Salaried,35578.83,17985.42,12,585,0.5,Rejected
L5299,58,Male,Married,Self-employed,43288.91,105364.18,36,583,0.5,Rejected
L5300,55,Male,Married,Self-employed,76437.57,75324.93,36,749,0.5,Approved
L5301,65,Female,Divorced,Salaried,42769.34,34188.91,24,640,0.5,Approved
L5302,36,Female,Single,Unemployed,20731.18,48478.33,60,727,0.5,Rejected
L5303,28,Female,Divorced,Self-employed,61326.28,97047.31,36,605,0.5,Rejected
L5304,37,Female,Married,Salaried,57425.43,60372.51,48,602,0.5,Rejected
L5305,37,Male,Married,Salaried,98115.27,231898.4,60,676,0.5,Rejected
L5306,46,Male,Divorced,Salaried,83765.49,185182.55,48,616,0.5,Approved
L5307,33,Male,Married,Salaried,63619.87,89807.31,36,637,0.5,Approved
L5308,37,Male,Married,Self-employed,20000.0,48247.3,12,628,0.5,Approved
L5309,58,Female,Divorced,Salaried,112676.21,77345.85,24,552,0.5,Rejected
L5310,37,Male,Divorced,Salaried,70275.68,166919.91,60,636,0.5,Rejected
L5311,34,Male,Single,Salaried,46480.41,66036.1,36,636,0.5,Approved
L5312,65,Male,Single,Salaried,62871.73,89458.22,36,660,0.5,Approved
L5313,26,Male,Married,Salaried,21361.69,30048.26,24,593,0.5,Approved
L5314,55,Female,Divorced,Salaried,52443.83,71376.06,36,649,0.5,Approved
L5315,34,Male,Divorced,Unemployed,33626.88,52954.15,36,676,0.5,Approved
L5316,28,Male,Married,Salaried,70008.3,174343.09,36,616,0.5,Rejected
L5317,35,Male,Married,Salaried,97355.85,51497.29,36,660,0.5,Rejected
L5318,47,Female,Divorced,Unemployed,64604.38,96915.6,36,698,0.5,Approved
L5319,33,Male,Married,Salaried,20000.0,21345.18,36,609,0.5,Approved
L5320,51,Male,Divorced,Salaried,29904.3,25207.72,12,616,0.5,Approved
L5321,55,Male,Divorced,Salaried,54434.84,127932.13,36,731,0.5,Rejected
L5322,26,Male,Divorced,Salaried,20438.98,25936.49,36,710,0.5,Approved
L5323,25,Male,Single,Salaried,20000.0,31855.9,24,682,0.5,Approved
L5324,42,Female,Married,Salaried,26967.99,63664.81,36,710,0.5,Approved
L5325,43,Female,Married,Salaried,20000.0,29176.3,12,695,0.5,Rejected
L5326,45,Female,Single,Self-employed,74143.83,79807.98,36,702,0.5,Approved
L5327,54,Male,Married,Salaried,20000.0,13871.44,12,650,0.5,Approved
L5328,46,Male,Single,Salaried,32789.84,55635.59,24,639,0.5,Approved
L5329,25,Male,Married,Unemployed,46081.47,107055.86,48,649,0.5,Rejected
L5330,46,Male,Married,Self-employed,34489.61,22815.7,12,586,0.5,Rejected
L5331,40,Male,Married,Self-employed,34569.32,48115.12,12,689,0.5,Rejected
L5332,26,Male,Divorced,Salaried,59902.31,109576.81,48,594,0.5,Rejected
L5333,26,Female,Married,Salaried,48007.27,33673.38,36,676,0.5,Approved
L5334,38,Female,Married,Salaried,111187.32,73097.81,24,643,0.5,Approved
L5335,24,Female,Married,Self-employed,42064.88,38236.65,12,647,0.5,Rejected
L5336,37,Female,Married,Salaried,55018.63,41958.58,36,619,0.5,Approved
L5337,34,Male,Divorced,Self-employed,38946.98,48903.45,36,583,0.5,Rejected
L5338,34,Male,Single,Unemployed,23234.51,30678.25,24,631,0.5,Rejected
L5339,33,Male,Married,Self-employed,51936.03,72995.68,36,639,0.5,Rejected
L5340,27,Male,Married,Self-employed,54745.92,81146.67,48,637,0.5,Rejected
L5341,64,Male,Divorced,Salaried,114527.58,70606.62,24,678,0.5,Approved
L5342,35,Male,Single,Salaried,57245.29,104525.93,48,685,0.5,Approved
L5343,39,Male,Married,Salaried,20000.0,39348.68,48,631,0.5,Rejected
L5344,63,Female,Married,Salaried,41933.31,32475.85,12,673,0.5,Approved
L5345,64,Female,Married,Salaried,24585.12,23452.62,12,652,0.5,Rejected
L5346,55,Male,Married,Salaried,20993.22,22276.5,12,635,0.5,Rejected
L5347,37,Male,Divorced,Self-employed,80454.59,107195.68,36,561,0.5,Rejected
L5348,55,Male,Married,Unemployed,20000.0,26062.52,24,707,0.5,Rejected
L5349,39,Female,Divorced,Self-employed,40547.48,36952.55,12,731,0.5,Rejected
L5350,40,Male,Married,Salaried,83254.33,53860.53,36,702,0.5,Approved
L5351,56,Female,Married,Salaried,71093.01,76846.62,36,639,0.5,Approved
L5352,55,Male,Divorced,Salaried,78054.93,160670.64,36,582,0.5,Rejected
L5353,52,Male,Married,Salaried,48820.84,30107.78,60,632,0.5,Approved
L5354,64,Male,Single,Self-employed,21964.09,27066.64,12,672,0.5,Approved
L5355,60,Male,Divorced,Salaried,42593.81,37719.8,24,630,0.5,Approved
L5356,44,Male,Divorced,Salaried,82837.53,159464.14,36,686,0.5,Rejected
L5357,37,Female,Married,Salaried,55681.86,64751.97,36,662,0.5,Approved
L5358,27,Male,Married,Salaried,36960.57,47847.53,24,703,0.5,Approved
L5359,63,Male,Single,Self-employed,20000.0,46684.05,36,608,0.5,Rejected
L5360,21,Female,Married,Unemployed,111052.11,191275.59,36,716,0.5,Rejected
L5361,55,Male,Married,Unemployed,50662.33,108804.55,48,628,0.5,Rejected
L5362,52,Male,Married,Salaried,20000.0,37396.45,36,622,0.5,Approved
L5363,56,Male,Single,Self-employed,40390.79,97746.06,12,647,0.5,Rejected
L5364,33,Female,Married,Salaried,45088.01,74085.81,48,701,0.5,Rejected
L5365,26,Female,Divorced,Self-employed,143883.16,143860.65,48,688,0.5,Rejected
L5366,34,Male,Single,Self-employed,58585.98,110652.7,12,587,0.5,Rejected
L5367,57,Female,Married,Salaried,25336.12,54232.26,48,606,0.5,Approved
L5368,35,Female,Divorced,Unemployed,34450.82,83893.17,12,790,0.5,Rejected
L5369,24,Male,Married,Salaried,64359.22,111695.45,36,697,0.5,Approved
L5370,60,Female,Married,Salaried,42070.63,90196.54,24,661,0.5,Rejected
L5371,36,Male,Married,Salaried,43432.1,83443.19,36,614,0.5,Rejected
L5372,48,Female,Divorced,Self-employed,50117.61,102744.8,48,681,0.5,Rejected
L5373,36,Male,Married,Self-employed,36624.62,62098.55,48,597,0.5,Rejected
L5374,24,Female,Married,Self-employed,97918.11,105960.34,48,692,0.5,Rejected
L5375,65,Male,Divorced,Salaried,44578.29,30099.41,36,687,0.5,Approved
L5376,46,Female,Married,Salaried,73266.62,142124.42,36,692,0.5,Approved
L5377,48,Male,Divorced,Self-employed,114685.38,247609.12,60,769,0.5,Rejected
L5378,52,Female,Married,Salaried,31162.31,63643.29,36,667,0.5,Rejected
L5379,65,Male,Divorced,Salaried,140813.85,81565.34,24,630,0.5,Rejected
L5380,22,Female,Single,Salaried,36610.16,22331.12,36,568,0.5,Rejected
L5381,51,Female,Divorced,Salaried,44451.67,31394.54,24,735,0.5,Approved
L5382,23,Male,Divorced,Salaried,54955.8,118093.58,48,634,0.5,Rejected
L5383,28,Female,Divorced,Salaried,76119.2,131020.65,48,651,0.5,Approved
L5384,44,Male,Married,Self-employed,27809.73,46703.91,12,559,0.5,Rejected
L5385,35,Female,Divorced,Self-employed,26249.29,24324.28,12,628,0.5,Approved
L5386,63,Female,Single,Self-employed,24679.69,16118.61,12,621,0.5,Approved
L5387,51,Male,Married,Salaried,96842.32,202616.97,60,744,0.5,Approved
L5388,29,Female,Divorced,Self-employed,21108.45,45526.88,24,645,0.5,Rejected
L5389,59,Male,Married,Salaried,140337.45,140716.93,60,662,0.5,Rejected
L5390,65,Male,Married,Salaried,23277.14,50090.32,36,626,0.5,Approved
L5391,22,Female,Married,Salaried,68667.21,77312.65,24,706,0.5,Approved
L5392,28,Female,Single,Self-employed,26368.08,56004.44,24,545,0.5,Rejected
L5393,27,Male,Single,Salaried,88238.72,56239.02,12,636,0.5,Rejected
L5394,64,Male,Single,Salaried,20000.0,23789.18,36,652,0.5,Approved
L5395,59,Female,Married,Salaried,83489.23,170387.14,48,686,0.5,Rejected
L5396,62,Male,Single,Self-employed,28624.59,30844.36,48,650,0.5,Rejected
L5397,36,Female,Divorced,Self-employed,65915.6,38270.09,24,692,0.5,Rejected
L5398,55,Female,Married,Self-employed,51409.19,41162.5,12,642,0.5,Approved
L5399,50,Male,Single,Salaried,20000.0,48467.46,36,651,0.5,Approved
L5400,30,Male,Married,Unemployed,154411.63,262574.27,36,676,0.5,Approved
L5401,58,Male,Married,Self-employed,67102.35,57299.83,24,729,0.5,Rejected
L5402,38,Male,Single,Salaried,67354.39,120927.26,12,656,0.5,Approved
L5403,25,Female,Married,Self-employed,134584.89,235069.31,48,685,0.5,Rejected
L5404,49,Female,Single,Salaried,22816.92,30017.96,24,709,0.5,Approved
L5405,59,Male,Single,Salaried,71204.76,130558.08,48,690,0.5,Rejected
L5406,54,Male,Married,Salaried,51859.18,37526.21,60,628,0.5,Rejected
L5407,63,Male,Married,Salaried,49367.9,56419.04,12,606,0.5,Approved
L5408,65,Female,Divorced,Salaried,45294.26,26051.72,12,663,0.5,Approved
L5409,43,Female,Married,Unemployed,20000.0,46578.53,24,731,0.5,Rejected
L5410,25,Female,Single,Salaried,26690.13,61012.9,60,716,0.5,Rejected
L5411,50,Male,Divorced,Salaried,51831.62,47058.36,12,564,0.5,Rejected
L5412,26,Female,Divorced,Salaried,65019.08,124531.73,36,733,0.5,Rejected
L5413,64,Male,Single,Salaried,60992.19,129676.89,36,681,0.5,Approved
L5414,24,Female,Married,Unemployed,20000.0,26288.18,24,581,0.5,Rejected
L5415,49,Female,Married,Salaried,22311.23,47609.62,12,587,0.5,Approved
L5416,43,Female,Married,Salaried,67844.87,100735.4,24,633,0.5,Rejected
L5417,26,Male,Single,Self-employed,24839.78,52024.69,24,610,0.5,Approved
L5418,52,Female,Married,Salaried,20000.0,40294.02,48,748,0.5,Rejected
L5419,62,Male,Divorced,Unemployed,20000.0,32476.32,24,704,0.5,Approved
L5420,38,Female,Single,Salaried,44406.27,67262.89,24,664,0.5,Rejected
L5421,35,Male,Married,Self-employed,40132.21,43565.84,24,712,0.5,Rejected
L5422,60,Male,Married,Self-employed,41519.53,54924.23,12,770,0.5,Approved
L5423,52,Male,Single,Self-employed,46446.35,59613.17,36,643,0.5,Approved
L5424,29,Female,Married,Self-employed,70303.84,49671.1,48,594,0.5,Rejected
L5425,57,Male,Single,Self-employed,20000.0,30963.11,48,719,0.5,Approved
L5426,30,Female,Divorced,Salaried,28736.03,47719.89,24,692,0.5,Approved
L5427,40,Female,Divorced,Salaried,39915.86,97315.63,48,661,0.5,Rejected
L5428,26,Female,Single,Unemployed,20000.0,21315.33,12,619,0.5,Rejected
L5429,23,Male,Divorced,Salaried,37865.45,49184.09,36,677,0.5,Rejected
L5430,62,Female,Single,Salaried,31950.61,51240.84,24,594,0.5,Approved
L5431,31,Male,Married,Salaried,37578.57,82900.96,36,681,0.5,Rejected
L5432,63,Male,Single,Salaried,81343.13,82638.82,48,573,0.5,Rejected
L5433,37,Male,Married,Self-employed,31699.9,30705.07,24,595,0.5,Rejected
L5434,52,Male,Married,Self-employed,20000.0,31275.31,12,689,0.5,Rejected
L5435,24,Male,Single,Salaried,116310.62,88062.26,36,553,0.5,Rejected
L5436,24,Male,Divorced,Unemployed,20000.0,37857.09,12,676,0.5,Rejected
L5437,37,Male,Single,Self-employed,39278.41,87181.25,24,671,0.5,Rejected
L5438,61,Male,Married,Salaried,55551.04,31053.57,36,590,0.5,Approved
L5439,39,Male,Single,Salaried,20000.0,17798.87,36,670,0.5,Rejected
L5440,25,Male,Married,Self-employed,33787.39,56027.51,12,632,0.5,Rejected
L5441,52,Female,Married,Salaried,38520.33,83033.74,36,622,0.5,Approved
L5442,42,Male,Divorced,Salaried,69834.67,103365.8,36,636,0.5,Approved
L5443,26,Male,Married,Salaried,30243.42,62564.72,12,584,0.5,Rejected
L5444,55,Male,Married,Salaried,73972.98,99456.82,24,694,0.5,Approved
L5445,42,Male,Single,Unemployed,36463.52,46493.52,36,626,0.5,Rejected
L5446,21,Male,Married,Self-employed,75001.63,64749.33,36,574,0.5,Rejected
L5447,40,Male,Single,Salaried,20000.0,16063.76,12,657,0.5,Approved
L5448,42,Female,Single,Self-employed,21814.99,43423.76,60,705,0.5,Rejected
L5449,31,Female,Single,Salaried,107666.94,90302.33,36,537,0.5,Rejected
L5450,33,Female,Married,Salaried,20000.0,26309.6,12,672,0.5,Approved
L5451,62,Female,Married,Self-employed,20972.17,33345.81,12,687,0.5,Approved
L5452,23,Female,Married,Salaried,73804.85,75929.8,12,613,0.5,Approved
L5453,29,Female,Single,Self-employed,111385.64,241127.79,48,619,0.5,Approved
L5454,32,Female,Married,Self-employed,20000.0,26190.69,36,701,0.5,Approved
L5455,43,Male,Married,Salaried,69351.51,86929.69,48,628,0.5,Rejected
L5456,34,Male,Divorced,Unemployed,20000.0,17127.09,48,695,0.5,Rejected
L5457,53,Male,Married,Salaried,20000.0,18791.92,12,589,0.5,Rejected
L5458,38,Male,Divorced,Salaried,23235.7,25154.03,24,592,0.5,Rejected
L5459,61,Female,Divorced,Self-employed,38983.19,46727.52,48,708,0.5,Approved
L5460,29,Male,Divorced,Self-employed,20000.0,38051.91,48,629,0.5,Rejected
L5461,43,Female,Divorced,Salaried,22185.8,55300.57,24,682,0.5,Approved
L5462,30,Male,Single,Self-employed,26775.68,40514.72,24,576,0.5,Rejected
L5463,39,Male,Single,Salaried,97326.09,185961.58,12,683,0.5,Approved
L5464,25,Male,Single,Salaried,33917.64,33490.84,12,624,0.5,Approved
L5465,43,Male,Married,Unemployed,101133.09,242132.13,60,639,0.5,Rejected
L5466,50,Male,Married,Self-employed,39700.39,84195.84,36,572,0.5,Rejected
L5467,45,Male,Married,Salaried,52117.94,97468.5,60,694,0.5,Rejected
L5468,48,Male,Married,Self-employed,73962.39,83339.77,12,608,0.5,Rejected
L5469,54,Male,Single,Self-employed,70548.41,46788.14,60,612,0.5,Rejected
L5470,65,Female,Divorced,Self-employed,82349.05,200639.28,48,670,0.5,Approved
L5471,45,Male,Divorced,Self-employed,57001.89,111176.88,12,674,0.5,Rejected
L5472,30,Male,Married,Self-employed,20000.0,15462.9,12,716,0.5,Approved
L5473,34,Male,Married,Salaried,20000.0,32073.7,12,670,0.5,Rejected
L5474,62,Male,Single,Salaried,69453.73,119600.57,36,633,0.5,Approved
L5475,50,Male,Married,Unemployed,63142.12,87572.02,12,553,0.5,Rejected
L5476,61,Male,Divorced,Salaried,20116.77,29039.08,36,568,0.5,Rejected
L5477,45,Male,Single,Salaried,53852.11,85731.42,36,640,0.5,Approved
L5478,34,Female,Single,Salaried,42252.13,88856.73,24,652,0.5,Approved
L5479,55,Male,Married,Salaried,26383.69,56022.61,36,671,0.5,Rejected
L5480,54,Male,Married,Self-employed,44990.13,108929.95,36,745,0.5,Rejected
L5481,30,Male,Married,Salaried,96914.27,81776.29,12,640,0.5,Approved
L5482,55,Male,Single,Salaried,94613.01,68168.21,12,552,0.5,Approved
L5483,31,Male,Divorced,Unemployed,66987.47,115290.76,48,647,0.5,Rejected
L5484,31,Female,Married,Self-employed,50329.03,96011.26,36,613,0.5,Rejected
L5485,41,Female,Married,Salaried,20000.0,23597.75,12,751,0.5,Approved
L5486,41,Male,Single,Salaried,32711.83,80788.31,36,682,0.5,Approved
L5487,42,Female,Married,Self-employed,23221.19,50677.67,36,598,0.5,Rejected
L5488,65,Male,Divorced,Unemployed,67335.73,100078.66,60,582,0.5,Rejected
L5489,27,Female,Married,Salaried,34572.88,67361.8,36,600,0.5,Approved
L5490,37,Female,Divorced,Salaried,20000.0,28122.35,12,652,0.5,Rejected
L5491,22,Female,Divorced,Salaried,58688.58,52775.39,24,636,0.5,Rejected
L5492,32,Male,Divorced,Salaried,36586.59,29954.79,24,646,0.5,Rejected
L5493,62,Male,Married,Salaried,60470.72,65305.89,12,596,0.5,Approved
L5494,38,Male,Married,Self-employed,57660.02,132125.61,36,618,0.5,Approved
L5495,31,Male,Divorced,Salaried,45600.75,57067.81,24,581,0.5,Rejected
L5496,36,Male,Divorced,Self-employed,20000.0,46268.27,36,670,0.5,Rejected
L5497,38,Male,Single,Salaried,21472.05,45010.01,24,664,0.5,Rejected
L5498,55,Male,Married,Salaried,42942.29,73595.86,24,641,0.5,Rejected
L5499,46,Female,Married,Salaried,23393.29,53683.97,36,706,0.5,Rejected
L5500,36,Male,Divorced,Salaried,20000.0,17578.53,36,679,0.5,Approved
L5501,26,Female,Married,Salaried,39597.48,25835.15,12,600,0.5,Rejected
L5502,64,Male,Married,Unemployed,48923.74,97884.18,60,654,0.5,Rejected
L5503,63,Female,Married,Self-employed,67173.51,155226.72,12,580,0.5,Rejected
L5504,62,Male,Single,Self-employed,60231.4,76264.31,60,636,0.5,Approved
L5505,32,Male,Married,Self-employed,56484.47,28768.11,12,685,0.5,Rejected
L5506,33,Female,Single,Salaried,20000.0,40653.24,24,622,0.5,Approved
L5507,24,Male,Married,Self-employed,55926.33,68782.61,24,639,0.5,Approved
L5508,59,Male,Married,Unemployed,97010.35,162127.85,60,670,0.5,Approved
L5509,22,Male,Single,Salaried,121595.79,111721.46,48,680,0.5,Rejected
